level;total_words;total_sentences;total_syllables;complex_words;letter_count;common_words;total_different_words;different_advanced_words;flesch_reading_ease;flesch_kinkaid;gunning_fog;coleman_liau;smog_grade;automated_readibility_index;lexical_density;beyond_2000;advanced_ttr;advanced_guiraud;ttr;rttr;cttr;m;h;s;u;mwf;r;bigram_model;bigram_perplexety;a1_words;a2_words;b1_words;b2_words;c1_words;c2_words;bigram_model_reverse;bigram_perplexety_reverse;words_per_sentence;sentences_per_paragraph;simple_errors_per_word;complex_errors_per_word
3;278;20;387;24;1219;245;123;76;74.95599;1.28;5.2000003;7.853668;8.238735;3.91;50.0;0.88129497;0.2733813;4.558177;0.44244605;7.37705;5.216362;0.025747826;0.855101;0.9093958;38.83823;2.2601626;7.37705;11.046496;11.046496;206.0;165.0;110.0;73.0;47.0;28.0;10.877601;10.877601;13.9;2.857143;3.0;1.0
3;253;10;403;37;1243;207;128;80;46.3974;5.96;10.0;11.9187355;14.117786;9.91;52.569169960474305;0.8181818;0.31620553;5.0295568;0.5059289;8.047291;5.6902943;0.02225326;0.876864;0.9231919;44.937233;1.9765625;8.047291;16.042252;16.042252;154.0;159.0;99.0;79.0;52.0;28.0;11.146148;11.146148;25.3;0.90909094;2.0;5.0
3;195;9;290;26;909;142;124;94;59.027946;4.4;8.400001;10.243693;12.340627;7.91;47.179487179487175;0.72820514;0.48205128;6.7314796;0.63589746;8.879825;6.278984;0.01628217;0.9141441;0.946008;61.416874;1.5725807;8.879825;9.880046;9.880046;100.0;92.0;76.0;48.0;32.0;21.0;7.841968;7.841968;21.666666;3.0;3.0;0.0
3;116;7;167;15;498;91;85;51;68.22017;2.45;6.4;7.657241;11.208143;5.41;48.275862068965516;0.7844828;0.43965518;4.735231;0.73275864;7.8920517;5.5805235;0.013760418;0.9345886;0.9566048;72.67221;1.3647059;7.8920517;4.701477;4.701477;71.0;63.0;41.0;27.0;20.0;18.0;4.071397;4.071397;16.571428;7.0;2.0;1.0
3;146;9;236;29;698;125;87;51;53.61876;2.45;6.4;10.486575;12.857556;5.41;55.47945205479452;0.8561644;0.34931508;4.22079;0.5958904;7.200171;5.09129;0.0208444;0.8961197;0.93171185;47.974514;1.6781609;7.200171;6.999173;6.999173;90.0;74.0;54.0;29.0;31.0;21.0;6.4646554;6.4646554;16.222221;3.0;1.0;0.0
3;228;12;367;48;1080;184;123;73;51.37368;3.62;7.6;10.494737;13.3483715;6.91;47.80701754385965;0.80701756;0.32017544;4.834543;0.5394737;8.145874;5.7600026;0.020936482;0.88632864;0.9286759;47.76352;1.8536586;8.145874;13.630077;13.630077;122.0;127.0;91.0;81.0;60.0;21.0;10.769504;10.769504;19.0;3.0;0.0;0.0
3;225;10;372;44;1107;167;153;111;44.125504;4.79;8.8;11.814044;15.112258;8.41;54.666666666666664;0.74222225;0.49333334;7.4;0.68;10.2;7.212489;0.013147222;0.9287933;0.9562744;76.0617;1.4705882;10.2;8.402372;8.402372;97.0;102.0;77.0;59.0;37.0;24.0;8.911288;8.911288;22.5;3.3333333;2.0;0.0
3;202;9;296;27;881;158;133;95;60.085567;4.79;8.8;8.52614;12.5161;8.41;54.45544554455446;0.7821782;0.47029704;6.6841764;0.65841585;9.357847;6.6169972;0.014831533;0.92127025;0.95087546;67.42391;1.518797;9.357847;8.722433;8.722433;99.0;89.0;72.0;49.0;35.0;21.0;7.889435;7.889435;22.444445;2.25;1.0;1.0
3;142;7;204;15;634;120;94;60;64.70697;4.01;8.0;8.993803;11.208143;7.41;55.633802816901415;0.8450704;0.4225352;5.035088;0.6619718;7.8883047;5.5778737;0.016796766;0.9167581;0.9456994;59.535275;1.5106384;7.8883047;5.5370655;5.5370655;93.0;80.0;47.0;36.0;22.0;20.0;3.9050756;3.9050756;20.285715;1.4;1.0;2.0
3;166;7;255;30;789;118;109;74;52.807167;5.18;9.2;10.899518;14.554592;8.91;52.40963855421686;0.7108434;0.44578314;5.743514;0.6566265;8.460041;5.982152;0.016096478;0.917715;0.9473713;62.125393;1.5229357;8.460041;4.858859;4.858859;81.0;74.0;64.0;36.0;30.0;16.0;5.068038;5.068038;23.714285;2.3333333;3.0;0.0
3;219;21;319;26;995;181;146;93;73.01986;0.11;4.0;8.076712;8.447377;2.41;57.99086757990868;0.826484;0.42465752;6.2843575;0.6666667;9.865766;6.97615;0.01396129;0.9247616;0.9535618;71.62662;1.5;9.865766;5.953124;5.953124;122.0;134.0;87.0;60.0;44.0;31.0;7.211064;7.211064;10.428572;7.0;11.0;0.0
3;257;9;355;29;1083;228;145;87;60.991188;7.13;11.2;7.9417906;12.857556;11.41;50.97276264591439;0.8871595;0.3385214;5.426911;0.5642023;9.044851;6.3956757;0.018587224;0.8968581;0.93647546;53.800396;1.7724138;9.044851;12.174877;12.174877;164.0;167.0;112.0;78.0;53.0;37.0;12.346561;12.346561;28.555555;3.0;5.0;0.0
3;199;17;338;43;1048;139;144;107;51.26107;0.5;4.4;12.637388;9.968509;7.62;61.30653266331658;0.69849247;0.53768843;7.585029;0.7236181;10.20789;7.2180676;0.011545403;0.93888664;0.9621586;86.61456;1.3819444;10.20789;6.757121;6.757121;77.0;75.0;66.0;63.0;31.0;24.0;4.0705748;4.0705748;11.705882;3.4;5.0;2.0
3;186;10;320;42;936;140;127;82;42.40761;3.23;7.2000003;12.198279;14.836746;11.12;60.752688172043015;0.75268817;0.4408602;6.0125318;0.6827957;9.312092;6.5846434;0.013972228;0.92698467;0.95414954;71.57055;1.464567;9.312092;7.281541;7.281541;103.0;91.0;57.0;48.0;31.0;26.0;5.1826806;5.1826806;18.6;5.0;10.0;3.0
3;251;25;388;38;1143;197;153;100;65.8683;0.11;4.0;8.028048;9.558584;2.41;56.17529880478087;0.78486055;0.3984064;6.311944;0.60956174;9.657274;6.8287244;0.016213717;0.9104119;0.9450918;61.67617;1.6405228;9.657274;11.485368;11.485368;140.0;137.0;88.0;73.0;60.0;37.0;10.578233;10.578233;10.04;4.1666665;2.0;0.0
3;249;9;397;45;1191;170;164;118;43.868996;6.74;10.8;11.25494;15.247664;10.91;50.602409638554214;0.6827309;0.47389558;7.4779463;0.65863454;10.393078;7.3490157;0.013717316;0.92431533;0.9539193;72.90056;1.5182927;10.393078;7.7273903;7.7273903;122.0;123.0;80.0;72.0;42.0;24.0;10.374563;10.374563;27.666666;3.0;5.0;2.0
3;156;9;206;12;659;139;93;63;77.52628;2.84;6.8;7.331539;9.3871;5.91;57.692307692307686;0.89102566;0.40384614;5.044037;0.59615386;7.445959;5.265088;0.020283738;0.8975701;0.93326735;49.30058;1.6774193;7.445959;7.072433;7.072433;90.0;89.0;59.0;42.0;44.0;30.0;7.539687;7.539687;17.333334;3.0;1.0;0.0
3;223;9;341;33;1029;163;148;100;52.319633;5.57;9.6;10.137759;13.506819;9.41;54.7085201793722;0.7309417;0.44843048;6.6964955;0.66367716;9.910813;7.008003;0.014021698;0.9241823;0.9532827;71.31804;1.5067568;9.910813;5.912082;5.912082;114.0;110.0;76.0;53.0;25.0;19.0;6.1947355;6.1947355;24.777779;4.5;4.0;3.0
3;255;15;412;43;1217;206;152;101;52.89294;2.84;6.8;10.521413;12.801484;5.91;57.25490196078431;0.80784315;0.39607844;6.3248653;0.59607846;9.518609;6.7306733;0.016849793;0.9066309;0.94275284;59.34791;1.6776316;9.518609;11.76098;11.76098;127.0;144.0;89.0;77.0;66.0;26.0;9.333909;9.333909;17.0;2.142857;12.0;2.0
3;147;9;219;19;646;110;109;77;64.21993;2.45;6.4;8.2277565;11.003577;5.41;52.38095238095239;0.7482993;0.52380955;6.350853;0.7414966;8.990169;6.357009;0.012009303;0.94006836;0.9615541;83.268776;1.3486239;8.990169;5.5862074;5.5862074;84.0;81.0;57.0;40.0;14.0;14.0;4.68356;4.68356;16.333334;2.25;3.0;1.0
3;228;21;332;28;990;174;139;94;72.62553;0.11;4.0;7.005264;8.648137;2.41;50.877192982456144;0.7631579;0.4122807;6.225302;0.6096491;9.2055;6.5092716;0.016787948;0.9088524;0.943509;59.56654;1.6402878;9.2055;9.109008;9.109008;133.0;118.0;82.0;59.0;37.0;29.0;10.280557;10.280557;10.857142;5.25;1.0;1.0
3;193;10;296;21;909;153;133;89;57.496277;3.62;7.6;10.360208;11.407656;6.91;57.51295336787565;0.7927461;0.4611399;6.40636;0.68911916;9.573549;6.7695217;0.013443901;0.9292489;0.9558131;74.38317;1.4511278;9.573549;6.711126;6.711126;111.0;104.0;88.0;47.0;43.0;15.0;7.870129;7.870129;19.3;1.6666666;3.0;0.0
3;209;12;294;22;851;182;129;78;70.15038;2.84;6.8;6.442488;10.04758;5.91;52.15311004784689;0.87081337;0.37320575;5.395373;0.6172249;8.923117;6.309596;0.016906545;0.9096796;0.9435072;59.14869;1.6201551;8.923117;8.452132;8.452132;136.0;113.0;77.0;50.0;33.0;27.0;9.330679;9.330679;17.416666;6.0;2.0;0.0
3;223;21;314;23;969;176;137;85;76.9338;0.11;4.0;6.9628716;8.131152;2.41;56.502242152466366;0.7892377;0.38116592;5.692021;0.6143498;9.174198;6.487138;0.016663214;0.9098991;0.944054;60.01243;1.6277373;9.174198;5.7668653;5.7668653;131.0;119.0;79.0;53.0;29.0;24.0;8.48239;8.48239;10.619047;3.5;4.0;1.0
3;243;11;332;21;1030;202;153;106;68.82754;4.79;8.8;7.7835393;9.888513;8.41;50.617283950617285;0.8312757;0.436214;6.7999034;0.6296296;9.814955;6.940221;0.015331999;0.91578037;0.9483537;65.22307;1.5882353;9.814955;10.839652;10.839652;150.0;140.0;95.0;74.0;38.0;33.0;11.042908;11.042908;22.09091;1.8333334;9.0;2.0
3;185;16;278;34;838;142;121;78;67.97041;0.5;4.4;8.274812;9.210783;2.91;55.67567567567567;0.7675676;0.42162162;5.734674;0.65405405;8.896097;6.2904906;0.015579168;0.9186712;0.9486695;64.18828;1.5289257;8.896097;2.7634528;2.7634528;101.0;91.0;71.0;45.0;27.0;17.0;6.5920496;6.5920496;11.5625;2.6666667;3.0;1.0
3;203;12;336;37;979;143;130;84;49.636993;2.45;6.4;10.807487;12.101325;5.41;49.75369458128079;0.7044335;0.41379312;5.895644;0.6403941;9.124211;6.451792;0.015787072;0.91612005;0.9475463;63.342968;1.5615385;9.124211;12.731928;12.731928;100.0;109.0;78.0;56.0;35.0;21.0;7.896184;7.896184;16.916666;3.0;0.0;0.0
3;165;11;281;33;863;121;128;92;47.533634;2.06;6.0;12.980846;11.602472;9.62;56.96969696969697;0.73333335;0.55757576;7.1621904;0.77575755;9.964787;7.0461683;0.009739493;0.95027065;0.9687143;102.67474;1.2890625;9.964787;4.8258953;4.8258953;88.0;79.0;60.0;43.0;28.0;16.0;5.1393166;5.1393166;15.0;2.75;1.0;1.0
3;191;9;339;44;1031;125;136;97;35.140522;4.4;8.400001;14.544922;15.112258;12.62;60.20942408376963;0.65445024;0.5078534;7.018674;0.7120419;9.840614;6.9583654;0.012311096;0.93533874;0.9596985;81.22753;1.4044118;9.840614;2.9809384;2.9809384;73.0;76.0;70.0;44.0;25.0;27.0;3.1208832;3.1208832;21.222221;4.5;1.0;0.0
3;199;12;293;23;923;146;132;88;65.44111;2.45;6.4;9.687636;10.203071;5.41;52.76381909547738;0.7336683;0.44221106;6.2381544;0.6633166;9.357232;6.6165624;0.014650837;0.92244864;0.95155936;68.255486;1.5075758;9.357232;7.776464;7.776464;109.0;105.0;85.0;49.0;48.0;15.0;9.240751;9.240751;16.583334;2.4;4.0;0.0
3;173;6;286;30;874;123;111;83;37.71021;7.13;11.2;12.879306;15.903189;16.12;45.664739884393065;0.7109827;0.47976878;6.3103733;0.6416185;8.439174;5.9673967;0.01671014;0.9138878;0.9450808;59.843903;1.5585586;8.439174;6.946984;6.946984;80.0;95.0;60.0;48.0;31.0;12.0;5.6779847;5.6779847;28.833334;2.0;5.0;1.0
3;263;17;428;46;1290;174;165;124;53.456306;2.06;6.0;11.127756;10.203071;4.91;44.866920152091254;0.66159695;0.4714829;7.6461678;0.62737644;10.1743355;7.1943417;0.0150153;0.9163324;0.94913435;66.59873;1.5939394;10.1743355;9.132637;9.132637;119.0;109.0;90.0;67.0;53.0;32.0;10.360309;10.360309;15.470589;1.7;10.0;1.0
3;129;6;240;32;716;89;85;58;27.617147;4.4;8.400001;15.459535;16.322123;12.62;55.03875968992248;0.68992245;0.4496124;5.106615;0.65891474;7.483833;5.2918687;0.017663015;0.9141611;0.9432331;56.615475;1.517647;7.483833;7.4416127;7.4416127;61.0;64.0;52.0;41.0;36.0;22.0;5.8189373;5.8189373;21.5;2.0;5.0;2.0
3;172;9;288;39;864;101;121;90;45.78141;3.62;7.6;12.187907;14.41087;11.62;41.27906976744186;0.5872093;0.5232558;6.862436;0.70348835;9.226164;6.523883;0.0132735;0.9316747;0.9568074;75.33808;1.4214876;9.226164;8.889474;8.889474;67.0;66.0;59.0;39.0;28.0;19.0;7.4530134;7.4530134;19.11111;1.8;3.0;0.0
3;310;15;489;56;1472;193;180;136;52.408653;4.01;8.0;10.688256;14.167174;7.41;43.87096774193549;0.62258065;0.43870968;7.724281;0.58064514;10.223313;7.228974;0.016519118;0.9052369;0.9430072;60.53592;1.7222222;10.223313;17.538626;17.538626;127.0;131.0;116.0;77.0;40.0;39.0;14.404184;14.404184;20.666666;1.6666666;3.0;1.0
3;119;6;214;28;652;86;89;63;34.56635;3.62;7.6;14.924034;15.470042;11.62;60.50420168067227;0.7226891;0.5294118;5.7752004;0.7478992;8.158617;5.769013;0.0127183385;0.9392175;0.9599118;78.626625;1.3370787;8.158617;4.2842145;4.2842145;62.0;59.0;37.0;34.0;24.0;11.0;2.304957;2.304957;19.833334;2.0;0.0;0.0
3;222;14;352;36;1086;148;152;110;56.59946;2.06;6.0;11.097659;11.979248;4.91;54.95495495495496;0.6666667;0.4954955;7.3827167;0.6846847;10.201572;7.2136006;0.0129774185;0.9298872;0.9569078;77.05693;1.4605263;10.201572;5.74658;5.74658;111.0;94.0;72.0;49.0;34.0;28.0;7.430095;7.430095;15.857142;1.4;10.0;2.0
3;122;3;185;16;568;90;91;66;37.27145;11.81;16.0;10.84787;16.322123;17.41;48.36065573770492;0.73770493;0.5409836;5.9753594;0.74590164;8.238753;5.825678;0.012702733;0.9389758;0.9598806;78.72321;1.3406594;8.238753;5.945266;5.945266;64.0;62.0;43.0;34.0;26.0;11.0;4.3844585;4.3844585;40.666668;3.0;6.0;2.0
3;159;6;268;33;774;105;120;89;37.341274;6.35;10.400001;11.706417;16.526678;10.41;50.314465408805034;0.6603774;0.5597484;7.058159;0.754717;9.516619;6.7292657;0.010952548;0.94448256;0.96480983;91.302956;1.325;9.516619;4.6682453;4.6682453;79.0;73.0;52.0;43.0;28.0;18.0;3.435014;3.435014;26.5;6.0;4.0;0.0
3;123;4;192;18;567;74;95;73;43.56522;7.91;12.0;10.342763;14.836746;12.41;47.96747967479675;0.60162604;0.5934959;6.582188;0.7723577;8.565862;6.0569787;0.01115456;0.9463222;0.9648842;89.64944;1.2947369;8.565862;4.5679545;4.5679545;50.0;50.0;41.0;34.0;27.0;10.0;3.0828865;3.0828865;30.75;4.0;1.0;0.0
3;181;9;299;34;858;95;123;96;46.668633;4.01;8.0;10.601328;13.662884;7.41;43.0939226519337;0.5248619;0.53038675;7.135624;0.67955804;9.142518;6.4647365;0.014294974;0.9256876;0.9531547;69.95466;1.4715447;9.142518;3.053476;3.053476;73.0;73.0;59.0;39.0;26.0;13.0;5.302391;5.302391;20.11111;9.0;4.0;0.0
3;269;13;418;42;1258;191;186;131;54.372086;4.01;8.0;10.267807;12.688353;7.41;49.44237918215613;0.7100372;0.48698884;7.9872108;0.6914498;11.34062;8.01903;0.01178771;0.93405116;0.9603768;84.83412;1.4462366;11.34062;11.402293;11.402293;137.0;136.0;98.0;76.0;59.0;38.0;10.605003;10.605003;20.692308;3.25;3.0;0.0
3;144;4;225;24;707;97;103;76;38.1075;10.25;14.400001;12.246944;16.647924;15.41;42.36111111111111;0.6736111;0.5277778;6.3333335;0.7152778;8.583333;6.069333;0.013566691;0.93257606;0.9564642;73.70994;1.3980583;8.583333;5.1942005;5.1942005;70.0;69.0;55.0;40.0;27.0;18.0;4.433765;4.433765;36.0;4.0;3.0;1.0
3;126;5;204;29;610;79;89;66;44.28557;5.96;10.0;11.4920635;16.887215;9.91;44.44444444444444;0.6269841;0.52380955;5.8797474;0.7063492;7.92875;5.606473;0.014863239;0.9281172;0.9526711;67.28009;1.4157304;7.92875;3.9535854;3.9535854;63.0;57.0;44.0;26.0;19.0;10.0;5.498001;5.498001;25.2;5.0;1.0;2.0
3;182;7;288;31;854;113;121;85;46.57247;6.35;10.400001;10.652307;14.743457;10.41;52.197802197802204;0.6208791;0.46703297;6.300619;0.66483516;8.969117;6.342123;0.015073513;0.92155737;0.9504736;66.34154;1.5041323;8.969117;8.778445;8.778445;89.0;91.0;74.0;59.0;42.0;13.0;9.013491;9.013491;26.0;1.0;5.0;2.0
3;221;10;352;41;1080;153;145;107;49.655987;4.79;8.8;11.595476;14.696529;8.41;49.321266968325794;0.6923077;0.4841629;7.197599;0.6561086;9.753756;6.8969464;0.014462136;0.921931;0.95179003;69.14608;1.524138;9.753756;5.282397;5.282397;110.0;113.0;86.0;54.0;49.0;33.0;5.223045;5.223045;22.1;5.0;7.0;0.0
3;136;5;216;19;662;110;103;66;44.862297;6.74;10.8;11.73353;14.265292;10.91;52.20588235294118;0.8088235;0.4852941;5.6594534;0.75735295;8.832177;6.245292;0.011515863;0.94342655;0.96341485;86.83674;1.3203883;8.832177;5.1441894;5.1441894;75.0;72.0;56.0;38.0;27.0;20.0;4.990398;4.990398;27.2;2.5;4.0;1.0
3;252;11;416;47;1261;179;171;129;43.92513;4.79;8.8;12.331269;13.24136;13.12;51.587301587301596;0.71031743;0.5119048;8.126236;0.6785714;10.771988;7.6169453;0.012682609;0.9298724;0.9574829;78.84813;1.4736842;10.771988;9.754737;9.754737;128.0;130.0;100.0;66.0;56.0;35.0;10.189436;10.189436;22.90909;3.6666667;3.0;5.0
3;202;10;337;42;953;139;135;100;45.192394;4.01;8.0;10.475445;14.836746;7.41;54.45544554455446;0.6881188;0.4950495;7.0359755;0.66831684;9.498567;6.716501;0.014301836;0.92408204;0.9527011;69.9211;1.4962963;9.498567;5.563595;5.563595;97.0;91.0;65.0;57.0;41.0;23.0;6.3956556;6.3956556;20.2;3.3333333;2.0;1.0
3;227;8;346;28;1050;160;155;109;49.0846;7.13;11.2;10.355067;12.688353;11.41;47.136563876651984;0.7048458;0.4801762;7.2345843;0.68281937;10.287711;7.2745104;0.012963773;0.9296722;0.95687586;77.13804;1.4645162;10.287711;9.15081;9.15081;118.0;121.0;72.0;66.0;43.0;34.0;8.895558;8.895558;28.375;4.0;1.0;2.0
4;404;28;593;48;1758;330;230;154;68.012276;1.67;5.6;7.7352486;10.355216;4.41;53.46534653465347;0.8168317;0.38118812;7.6617866;0.5693069;11.442927;8.091372;0.015640832;0.9061329;0.9449946;63.935215;1.7565217;11.442927;16.745182;16.745182;255.0;246.0;144.0;131.0;67.0;63.0;16.898298;16.898298;14.428572;3.5;7.0;2.0
4;285;16;395;33;1210;225;164;113;71.502686;2.84;6.8;7.502456;9.120679;5.91;51.92982456140351;0.7894737;0.39649123;6.6935425;0.5754386;9.714521;6.869204;0.017296143;0.9022337;0.9406028;57.816357;1.7378049;9.714521;8.349018;8.349018;173.0;160.0;94.0;52.0;37.0;31.0;7.2948275;7.2948275;17.8125;4.0;4.0;3.0
4;186;11;242;18;753;144;117;76;79.60131;2.45;6.4;6.2539787;9.3871;5.41;50.53763440860215;0.7741935;0.40860215;5.5725904;0.62903225;8.578856;6.0661674;0.016975446;0.91129065;0.94382346;58.908615;1.5897436;8.578856;9.532147;9.532147;103.0;107.0;64.0;39.0;26.0;20.0;6.539491;6.539491;16.90909;2.75;3.0;0.0
4;476;24;666;46;2020;402;220;155;68.33526;3.62;7.6;7.6605043;10.203071;6.91;49.57983193277311;0.8445378;0.32563025;7.1044135;0.46218488;10.083683;7.130241;0.020303657;0.87481946;0.9264755;49.25221;2.1636364;10.083683;16.623684;16.623684;310.0;276.0;177.0;137.0;74.0;63.0;16.214384;16.214384;19.833334;3.0;7.0;2.0
4;435;26;655;53;1943;357;243;164;62.467064;2.45;6.4;8.694804;10.722255;5.41;50.57471264367817;0.8206897;0.3770115;7.8631983;0.5586207;11.650958;8.238472;0.015775869;0.90415615;0.9441575;63.387955;1.7901235;11.650958;13.44521;13.44521;274.0;233.0;184.0;125.0;59.0;47.0;17.615158;17.615158;16.73077;3.25;17.0;4.0
4;532;26;743;47;2244;455;255;183;67.91277;4.01;8.0;7.55549;10.279548;7.41;50.93984962406015;0.8552632;0.34398496;7.9340563;0.4793233;11.055652;7.8175263;0.018666241;0.88283867;0.93215895;53.57265;2.0862746;11.055652;20.746319;20.746319;366.0;295.0;228.0;180.0;73.0;63.0;19.552402;19.552402;20.461538;3.25;14.0;1.0
4;283;20;470;49;1444;255;148;98;51.97099;1.67;5.6;12.110673;10.4301;9.12;64.66431095406361;0.90106004;0.34628975;5.8254952;0.5229682;8.797687;6.220904;0.02033928;0.8851757;0.9295322;49.16595;1.9121622;8.797687;11.232146;11.232146;186.0;142.0;110.0;65.0;35.0;38.0;11.211688;11.211688;14.15;5.0;29.0;1.0
4;228;11;275;6;840;197;122;71;83.75734;4.01;8.0;4.4350877;6.742158;2.7;44.29824561403509;0.86403507;0.3114035;4.70209;0.5350877;8.079647;5.7131734;0.021213412;0.88482505;0.9276723;47.139988;1.8688525;8.079647;6.994769;6.994769;158.0;152.0;81.0;52.0;31.0;28.0;10.228059;10.228059;20.727272;5.5;24.0;0.0
4;231;15;289;10;930;193;133;80;85.362434;2.06;6.0;5.9506483;7.7935376;4.91;51.082251082251084;0.83549786;0.34632036;5.2636137;0.57575756;8.750757;6.18772;0.018638428;0.8985619;0.936868;53.65259;1.7368422;8.750757;12.187483;12.187483;156.0;171.0;100.0;77.0;50.0;28.0;12.41606;12.41606;15.4;15.0;29.0;1.0
4;226;14;347;30;1039;197;137;91;60.55531;2.45;6.4;9.398762;11.208143;5.41;49.557522123893804;0.8716814;0.40265486;6.05323;0.6061947;9.113105;6.443938;0.017035963;0.90765595;0.9426753;58.699352;1.6496351;9.113105;9.792767;9.792767;157.0;124.0;85.0;52.0;24.0;28.0;10.650116;10.650116;16.142857;3.5;25.0;0.0
4;263;12;413;41;1249;237;155;107;51.738636;4.4;8.400001;10.773842;12.573867;7.91;60.07604562737643;0.9011407;0.4068441;6.597903;0.5893536;9.55771;6.7583213;0.01702891;0.90511227;0.9419622;58.723667;1.6967742;9.55771;9.668061;9.668061;182.0;157.0;104.0;74.0;32.0;18.0;10.796876;10.796876;21.916666;12.0;24.0;0.0
4;253;18;334;19;1078;227;157;103;80.88323;1.67;5.6;7.1479836;7.6754317;4.41;55.33596837944664;0.8972332;0.40711462;6.4755545;0.6205534;9.870505;6.9795012;0.015583561;0.9137701;0.94729;64.17019;1.611465;9.870505;7.747614;7.747614;177.0;154.0;93.0;61.0;33.0;33.0;8.201139;8.201139;14.055555;4.5;32.0;0.0
4;201;11;328;35;983;164;120;85;50.234447;3.23;7.2000003;11.336516;11.855464;6.41;47.76119402985074;0.8159204;0.42288557;5.9954376;0.5970149;8.464148;5.985056;0.018339995;0.90273744;0.93866706;54.52564;1.675;8.464148;6.8126316;6.8126316;126.0;113.0;79.0;57.0;41.0;22.0;8.43854;8.43854;18.272728;1.375;0.0;2.0
4;227;13;320;19;999;170;143;100;69.85163;2.84;6.8;8.382028;9.558584;5.91;46.25550660792951;0.7488987;0.44052863;6.6372333;0.62995595;9.491243;6.7113223;0.015701804;0.9148185;0.9473512;63.68695;1.5874126;9.491243;10.27779;10.27779;137.0;128.0;95.0;68.0;60.0;34.0;14.086814;14.086814;17.461538;2.1666667;5.0;0.0
4;192;9;284;27;903;139;126;94;60.04417;4.4;8.400001;10.466875;12.5161;7.91;44.27083333333333;0.7239583;0.48958334;6.7838655;0.65625;9.0932665;6.4299107;0.015238578;0.91988325;0.9496832;65.62292;1.5238096;9.0932665;5.294686;5.294686;101.0;94.0;77.0;52.0;35.0;21.0;5.150486;5.150486;21.333334;2.25;2.0;0.0
4;267;21;402;44;1193;216;156;108;66.55472;0.89;4.8;8.14472;10.04758;3.41;50.56179775280899;0.80898875;0.40449437;6.609493;0.58426964;9.547045;6.75078;0.017214552;0.903818;0.9412217;58.09039;1.7115384;9.547045;11.700296;11.700296;175.0;146.0;96.0;78.0;56.0;23.0;13.337146;13.337146;12.714286;3.0;3.0;0.0
4;184;10;266;24;808;157;115;73;65.85683;3.23;7.2000003;8.412175;11.979248;6.41;50.0;0.8532609;0.39673913;5.3816314;0.625;8.477913;5.9947896;0.017282369;0.90987355;0.9428107;57.862434;1.6;8.477913;8.40338;8.40338;116.0;91.0;70.0;54.0;32.0;24.0;9.953836;9.953836;18.4;2.0;20.0;1.0
4;214;13;289;20;878;187;141;93;75.87701;2.45;6.4;6.5263543;9.725611;5.41;47.19626168224299;0.87383175;0.43457943;6.357349;0.6588785;9.638561;6.815492;0.014489842;0.9222479;0.95182294;69.01387;1.5177305;9.638561;11.410479;11.410479;137.0;133.0;86.0;55.0;42.0;29.0;11.008957;11.008957;16.461538;2.1666667;23.0;0.0
4;263;13;421;36;1277;234;157;106;50.876434;4.01;8.0;11.287298;11.979248;7.41;61.97718631178707;0.88973385;0.40304184;6.53624;0.59695816;9.681035;6.8455253;0.01661599;0.9074131;0.9434402;60.18299;1.6751592;9.681035;11.845188;11.845188;173.0;143.0;108.0;68.0;53.0;28.0;9.214646;9.214646;20.23077;4.3333335;22.0;0.0
4;298;15;449;41;1374;280;149;91;59.202553;3.62;7.6;9.821208;12.573867;6.91;59.73154362416108;0.9395973;0.30536914;5.2714887;0.5;8.631338;6.1032777;0.021355944;0.8783332;0.9254411;46.82537;2.0;8.631338;14.581955;14.581955;190.0;183.0;124.0;105.0;71.0;44.0;13.942312;13.942312;19.866667;3.0;26.0;0.0
4;285;17;437;46;1269;269;143;91;60.098827;2.45;6.4;8.615859;10.203071;5.41;52.63157894736842;0.94385964;0.31929824;5.3903747;0.5017544;8.470589;5.9896107;0.021584691;0.87799275;0.9248789;46.329132;1.993007;8.470589;11.082322;11.082322;183.0;172.0;117.0;87.0;50.0;37.0;16.18769;16.18769;16.764706;3.4;28.0;0.0
4;227;22;299;20;943;185;142;93;84.928566;0.11;4.0;5.7578845;7.7935376;2.41;46.69603524229075;0.81497794;0.40969163;6.172627;0.6255507;9.424871;6.66439;0.015940253;0.9135249;0.94651437;62.73426;1.5985916;9.424871;5.716754;5.716754;149.0;122.0;67.0;52.0;26.0;30.0;6.775704;6.775704;10.318182;22.0;8.0;0.0
4;272;10;431;43;1329;234;172;123;45.17332;6.74;10.8;11.841618;14.975303;10.91;50.73529411764706;0.8602941;0.4522059;7.4579706;0.63235295;10.429032;7.3744392;0.014584164;0.91824406;0.950521;68.56753;1.5813954;10.429032;11.766963;11.766963;158.0;156.0;99.0;78.0;55.0;35.0;11.686836;11.686836;27.2;1.6666666;9.0;0.0
4;289;14;491;58;1509;244;176;135;42.15032;4.01;8.0;13.468235;14.362554;12.12;62.28373702422145;0.8442907;0.46712804;7.9411764;0.6089965;10.3529415;7.320635;0.01544589;0.912477;0.94719553;64.74214;1.6420455;10.3529415;13.761721;13.761721;156.0;156.0;139.0;93.0;63.0;47.0;13.679525;13.679525;20.642857;2.0;3.0;0.0
